Gene stable ID	Gene type	Gene name
ENSG00000204954	protein_coding	C12orf73
ENSG00000163344	protein_coding	PMVK
ENSG00000146005	protein_coding	PSD2
ENSG00000245534	antisense	RORA-AS1
ENSG00000166598	protein_coding	HSP90B1
ENSG00000117152	protein_coding	RGS4
ENSG00000163346	protein_coding	PBXIP1
ENSG00000147027	protein_coding	TMEM47
ENSG00000198040	protein_coding	ZNF84
ENSG00000259482	antisense	RORA-AS2
ENSG00000124357	protein_coding	NAGK
ENSG00000231584	transcribed_unprocessed_pseudogene	FAHD2CP
ENSG00000069667	protein_coding	RORA
ENSG00000073737	protein_coding	DHRS9
ENSG00000140326	protein_coding	CDAN1
ENSG00000197429	protein_coding	IPP
ENSG00000186281	protein_coding	GPAT2
ENSG00000225447	processed_pseudogene	RPS15AP10
ENSG00000159592	protein_coding	GPBP1L1
ENSG00000122861	protein_coding	PLAU
ENSG00000117139	protein_coding	KDM5B
ENSG00000143801	protein_coding	PSEN2
ENSG00000236222	protein_coding	WDR46
ENSG00000204070	protein_coding	SYS1
ENSG00000163794	protein_coding	UCN
ENSG00000223959	transcribed_unitary_pseudogene	AFG3L1P
ENSG00000140968	protein_coding	IRF8
ENSG00000138100	protein_coding	TRIM54
ENSG00000089876	protein_coding	DHX32
ENSG00000159596	protein_coding	TMEM69
ENSG00000152092	protein_coding	ASTN1
ENSG00000222047	protein_coding	C10orf55
ENSG00000138696	protein_coding	BMPR1B
ENSG00000173085	protein_coding	COQ2
ENSG00000134531	protein_coding	EMP1
ENSG00000125813	protein_coding	PAX1
ENSG00000143228	protein_coding	NUF2
ENSG00000109452	protein_coding	INPP4B
ENSG00000138821	protein_coding	SLC39A8
ENSG00000163531	protein_coding	NFASC
ENSG00000143375	protein_coding	CGN
ENSG00000003509	protein_coding	NDUFAF7
ENSG00000144031	protein_coding	ANKRD53
ENSG00000236699	protein_coding	ARHGEF38
ENSG00000230336	protein_coding	POU5F1
ENSG00000107949	protein_coding	BCCIP
ENSG00000165637	protein_coding	VDAC2
ENSG00000239779	protein_coding	WBP1
ENSG00000138780	protein_coding	GSTCD
ENSG00000163214	protein_coding	DHX57
ENSG00000079156	protein_coding	OSBPL6
ENSG00000160766	transcribed_unprocessed_pseudogene	GBAP1
ENSG00000152223	protein_coding	EPG5
ENSG00000116039	protein_coding	ATP6V1B1
ENSG00000117713	protein_coding	ARID1A
ENSG00000178974	protein_coding	FBXO34
ENSG00000153832	protein_coding	FBXO36
ENSG00000181350	protein_coding	LRRC75A
ENSG00000115274	protein_coding	INO80B
ENSG00000169231	protein_coding	THBS3
ENSG00000118707	protein_coding	TGIF2
ENSG00000131844	protein_coding	MCCC2
ENSG00000042781	protein_coding	USH2A
ENSG00000177946	protein_coding	CENPBD1
ENSG00000115825	protein_coding	PRKD3
ENSG00000069493	protein_coding	CLEC2D
ENSG00000122557	protein_coding	HERPUD2
ENSG00000163348	protein_coding	PYGO2
ENSG00000203772	protein_coding	SPRN
ENSG00000255153	antisense	TOLLIP-AS1
ENSG00000148832	protein_coding	PAOX
ENSG00000152086	protein_coding	TUBA3E
ENSG00000160691	protein_coding	SHC1
ENSG00000197748	protein_coding	CFAP43
ENSG00000235692	protein_coding	PFDN6
ENSG00000144043	protein_coding	TEX261
ENSG00000163867	protein_coding	ZMYM6
ENSG00000163053	protein_coding	SLC16A14
ENSG00000183793	protein_coding	NPIPA5
ENSG00000146938	protein_coding	NLGN4X
ENSG00000101082	protein_coding	SLA2
ENSG00000106355	protein_coding	LSM5
ENSG00000143248	protein_coding	RGS5
ENSG00000120942	protein_coding	UBIAD1
ENSG00000141756	protein_coding	FKBP10
ENSG00000082146	protein_coding	STRADB
ENSG00000239322	antisense	ATP6V1B1-AS1
ENSG00000186654	protein_coding	PRR5
ENSG00000154978	protein_coding	VOPP1
ENSG00000214193	protein_coding	SH3D21
ENSG00000167380	protein_coding	ZNF226
ENSG00000182389	protein_coding	CACNB4
ENSG00000135899	protein_coding	SP110
ENSG00000263956	protein_coding	NBPF11
ENSG00000173171	protein_coding	MTX1
ENSG00000148824	protein_coding	MTG1
ENSG00000120833	protein_coding	SOCS2
ENSG00000105866	protein_coding	SP4
ENSG00000187068	protein_coding	C3orf70
ENSG00000174804	protein_coding	FZD4
ENSG00000150687	protein_coding	PRSS23
ENSG00000126775	protein_coding	ATG14
ENSG00000136807	protein_coding	CDK9
ENSG00000115993	protein_coding	TRAK2
ENSG00000118816	protein_coding	CCNI
ENSG00000213185	protein_coding	FAM24B
ENSG00000055609	protein_coding	KMT2C
ENSG00000163655	protein_coding	GMPS
ENSG00000100580	protein_coding	TMED8
ENSG00000248712	protein_coding	CCDC153
ENSG00000231690	lincRNA	LINC00574
ENSG00000076382	protein_coding	SPAG5
ENSG00000229214	lincRNA	LINC00242
ENSG00000150961	protein_coding	SEC24D
ENSG00000171067	protein_coding	C11orf24
ENSG00000146701	protein_coding	MDH2
ENSG00000100583	protein_coding	SAMD15
ENSG00000248492	antisense	ZFAT-AS1
ENSG00000173992	protein_coding	CCS
ENSG00000105784	protein_coding	RUNDC3B
ENSG00000138785	protein_coding	INTS12
ENSG00000138378	protein_coding	STAT4
ENSG00000169550	protein_coding	MUC15
ENSG00000270170	protein_coding	NCBP2-AS2
ENSG00000119227	protein_coding	PIGZ
ENSG00000079263	protein_coding	SP140
ENSG00000198797	protein_coding	BRINP2
ENSG00000134343	protein_coding	ANO3
ENSG00000119681	protein_coding	LTBP2
ENSG00000110711	protein_coding	AIP
ENSG00000162374	protein_coding	ELAVL4
ENSG00000167080	protein_coding	B4GALNT2
ENSG00000085563	protein_coding	ABCB1
ENSG00000101977	protein_coding	MCF2
ENSG00000214866	protein_coding	DCDC2C
ENSG00000074582	protein_coding	BCS1L
ENSG00000109103	protein_coding	UNC119
ENSG00000152763	protein_coding	WDR78
ENSG00000241735	transcribed_processed_pseudogene	FABP5P3
ENSG00000166780	protein_coding	C16orf45
ENSG00000125995	protein_coding	ROMO1
ENSG00000261455	lincRNA	LINC01003
ENSG00000169372	protein_coding	CRADD
ENSG00000196584	protein_coding	XRCC2
ENSG00000149115	protein_coding	TNKS1BP1
ENSG00000161021	protein_coding	MAML1
ENSG00000187555	protein_coding	USP7
ENSG00000214078	protein_coding	CPNE1
ENSG00000125798	protein_coding	FOXA2
ENSG00000007202	protein_coding	KIAA0100
ENSG00000149136	protein_coding	SSRP1
ENSG00000113790	protein_coding	EHHADH
ENSG00000089818	protein_coding	NECAP1
ENSG00000163918	protein_coding	RFC4
ENSG00000214029	protein_coding	ZNF891
ENSG00000152463	protein_coding	OLAH
ENSG00000196387	protein_coding	ZNF140
ENSG00000185009	protein_coding	AP3M1
ENSG00000171960	protein_coding	PPIH
ENSG00000068912	protein_coding	ERLEC1
ENSG00000274429	protein_coding	DLG5
ENSG00000109794	protein_coding	FAM149A
ENSG00000184205	protein_coding	TSPYL2
ENSG00000135111	protein_coding	TBX3
ENSG00000139372	protein_coding	TDG
ENSG00000035403	protein_coding	VCL
ENSG00000074696	protein_coding	HACD3
ENSG00000128641	protein_coding	MYO1B
ENSG00000196792	protein_coding	STRN3
ENSG00000183779	protein_coding	ZNF703
ENSG00000156976	protein_coding	EIF4A2
ENSG00000228288	antisense	PCAT6
ENSG00000144647	protein_coding	POMGNT2
ENSG00000117620	protein_coding	SLC35A3
ENSG00000108798	protein_coding	ABI3
ENSG00000137955	protein_coding	RABGGTB
ENSG00000120820	protein_coding	GLT8D2
ENSG00000115239	protein_coding	ASB3
ENSG00000227543	processed_transcript	SPAG5-AS1
ENSG00000126878	protein_coding	AIF1L
ENSG00000100592	protein_coding	DAAM1
ENSG00000167083	protein_coding	GNGT2
ENSG00000100478	protein_coding	AP4S1
ENSG00000147475	protein_coding	ERLIN2
ENSG00000183644	protein_coding	C11orf88
ENSG00000145362	protein_coding	ANK2
ENSG00000150867	protein_coding	PIP4K2A
ENSG00000079308	protein_coding	TNS1
ENSG00000180228	protein_coding	PRKRA
ENSG00000124224	transcribed_unprocessed_pseudogene	PPP4R1L
ENSG00000177303	protein_coding	CASKIN2
ENSG00000119737	protein_coding	GPR75
ENSG00000115568	protein_coding	ZNF142
ENSG00000143942	protein_coding	CHAC2
ENSG00000172554	protein_coding	SNTG2
ENSG00000181227	processed_pseudogene	DLSTP1
ENSG00000160194	protein_coding	NDUFV3
ENSG00000101003	protein_coding	GINS1
ENSG00000117054	protein_coding	ACADM
ENSG00000146678	protein_coding	IGFBP1
ENSG00000090612	protein_coding	ZNF268
ENSG00000213199	protein_coding	ASIC3
ENSG00000181610	protein_coding	MRPS23
ENSG00000111667	protein_coding	USP5
ENSG00000183850	protein_coding	ZNF730
ENSG00000089163	protein_coding	SIRT4
ENSG00000009780	protein_coding	FAM76A
ENSG00000198912	protein_coding	C1orf174
ENSG00000137757	protein_coding	CASP5
ENSG00000275851	protein_coding	MLLT6
ENSG00000072571	protein_coding	HMMR
ENSG00000109107	protein_coding	ALDOC
ENSG00000236552	processed_pseudogene	RPL13AP5
ENSG00000238148	processed_transcript	HCG27
ENSG00000077235	protein_coding	GTF3C1
ENSG00000018869	protein_coding	ZNF582
ENSG00000236423	lincRNA	LINC01134
ENSG00000080200	protein_coding	CRYBG3
ENSG00000135097	protein_coding	MSI1
ENSG00000246763	antisense	RGMB-AS1
ENSG00000107745	protein_coding	MICU1
ENSG00000133627	protein_coding	ACTR3B
ENSG00000174136	protein_coding	RGMB
ENSG00000111729	protein_coding	CLEC4A
ENSG00000196233	protein_coding	LCOR
ENSG00000131848	protein_coding	ZSCAN5A
ENSG00000164951	protein_coding	PDP1
ENSG00000111727	protein_coding	HCFC2
ENSG00000114646	protein_coding	CSPG5
ENSG00000163293	protein_coding	NIPAL1
ENSG00000156886	protein_coding	ITGAD
ENSG00000163565	protein_coding	IFI16
ENSG00000145244	protein_coding	CORIN
ENSG00000163482	protein_coding	STK36
ENSG00000120837	protein_coding	NFYB
ENSG00000197150	protein_coding	ABCB8
ENSG00000165669	protein_coding	FAM204A
ENSG00000269837	transcribed_processed_pseudogene	IPO5P1
ENSG00000240225	transcribed_unprocessed_pseudogene	ZNF542P
ENSG00000003137	protein_coding	CYP26B1
ENSG00000235602	processed_pseudogene	POU5F1P3
ENSG00000226711	antisense	FAM66C
ENSG00000115602	protein_coding	IL1RL1
ENSG00000185129	protein_coding	PURA
ENSG00000256223	protein_coding	ZNF10
ENSG00000108256	protein_coding	NUFIP2
ENSG00000075391	protein_coding	RASAL2
ENSG00000273079	protein_coding	GRIN2B
ENSG00000224687	lincRNA	RASAL2-AS1
ENSG00000228878	lincRNA	SEPT7-AS1
ENSG00000173320	protein_coding	STOX2
ENSG00000251018	antisense	HMMR-AS1
ENSG00000162337	protein_coding	LRP5
ENSG00000140795	protein_coding	MYLK3
ENSG00000115604	protein_coding	IL18R1
ENSG00000185652	protein_coding	NTF3
ENSG00000227051	protein_coding	C14orf132
ENSG00000123485	protein_coding	HJURP
ENSG00000161643	transcribed_unprocessed_pseudogene	SIGLEC16
ENSG00000155755	protein_coding	TMEM237
ENSG00000165555	protein_coding	NOXRED1
ENSG00000054793	protein_coding	ATP9A
ENSG00000130669	protein_coding	PAK4
ENSG00000156876	protein_coding	SASS6
ENSG00000092978	protein_coding	GPATCH2
ENSG00000160199	protein_coding	PKNOX1
ENSG00000136718	protein_coding	IMP4
ENSG00000163481	protein_coding	RNF25
ENSG00000177600	protein_coding	RPLP2
ENSG00000196663	protein_coding	TECPR2
ENSG00000198515	protein_coding	CNGA1
ENSG00000184371	protein_coding	CSF1
ENSG00000168398	protein_coding	BDKRB2
ENSG00000162814	protein_coding	SPATA17
ENSG00000185038	protein_coding	MROH2A
ENSG00000140105	protein_coding	WARS
ENSG00000100739	protein_coding	BDKRB1
ENSG00000139988	protein_coding	RDH12
ENSG00000087111	protein_coding	PIGS
ENSG00000173933	protein_coding	RBM4
ENSG00000072121	protein_coding	ZFYVE26
ENSG00000178726	protein_coding	THBD
ENSG00000067533	protein_coding	RRP15
ENSG00000170448	protein_coding	NFXL1
ENSG00000095574	protein_coding	IKZF5
ENSG00000175548	protein_coding	ALG10B
ENSG00000168434	protein_coding	COG7
ENSG00000111786	protein_coding	SRSF9
ENSG00000182700	protein_coding	IGIP
ENSG00000156381	protein_coding	ANKRD9
ENSG00000224287	transcribed_processed_pseudogene	MSL3P1
ENSG00000173588	protein_coding	CEP83
ENSG00000172115	protein_coding	CYCS
ENSG00000148942	protein_coding	SLC5A12
ENSG00000119965	protein_coding	C10orf88
ENSG00000155330	protein_coding	C16orf87
ENSG00000257218	protein_coding	GATC
ENSG00000239474	protein_coding	KLHL41
ENSG00000176244	protein_coding	ACBD7
ENSG00000179988	protein_coding	PSTK
ENSG00000110697	protein_coding	PITPNM1
ENSG00000239306	protein_coding	RBM14
ENSG00000232593	protein_coding	KANTR
ENSG00000166189	protein_coding	HPS6
ENSG00000170855	protein_coding	TRIAP1
ENSG00000163093	protein_coding	BBS5
ENSG00000111775	protein_coding	COX6A1
ENSG00000173914	protein_coding	RBM4B
ENSG00000196498	protein_coding	NCOR2
ENSG00000011198	protein_coding	ABHD5
ENSG00000143776	protein_coding	CDC42BPA
ENSG00000166250	protein_coding	CLMP
ENSG00000171291	protein_coding	ZNF439
ENSG00000152464	protein_coding	RPP38
ENSG00000101004	protein_coding	NINL
ENSG00000177679	protein_coding	SRRM3
ENSG00000061987	protein_coding	MON2
ENSG00000187109	protein_coding	NAP1L1
ENSG00000136710	protein_coding	CCDC115
ENSG00000152465	protein_coding	NMT2
ENSG00000111530	protein_coding	CAND1
ENSG00000134470	protein_coding	IL15RA
ENSG00000005700	protein_coding	IBTK
ENSG00000213057	lincRNA	C1orf220
ENSG00000184144	protein_coding	CNTN2
ENSG00000136040	protein_coding	PLXNC1
ENSG00000115275	protein_coding	MOGS
ENSG00000148834	protein_coding	GSTO1
ENSG00000173083	protein_coding	HPSE
ENSG00000255150	protein_coding	EID3
ENSG00000094841	protein_coding	UPRT
ENSG00000198431	protein_coding	TXNRD1
ENSG00000138764	protein_coding	CCNG2
ENSG00000066739	protein_coding	ATG2B
ENSG00000163788	protein_coding	SNRK
ENSG00000075275	protein_coding	CELSR1
ENSG00000160767	protein_coding	FAM189B
ENSG00000188010	protein_coding	MORN2
ENSG00000131115	protein_coding	ZNF227
ENSG00000171103	protein_coding	TRMT61B
ENSG00000176236	bidirectional_promoter_lncRNA	C10orf111
ENSG00000166123	protein_coding	GPT2
ENSG00000206448	processed_pseudogene	PPIAP30
ENSG00000113369	protein_coding	ARRDC3
ENSG00000135245	protein_coding	HILPDA
ENSG00000234617	antisense	SNRK-AS1
ENSG00000165164	protein_coding	CFAP47
ENSG00000106211	protein_coding	HSPB1
ENSG00000160746	protein_coding	ANO10
ENSG00000214694	protein_coding	ARHGEF33
ENSG00000165055	protein_coding	METTL2B
ENSG00000196428	protein_coding	TSC22D2
ENSG00000163806	protein_coding	SPDYA
ENSG00000168310	protein_coding	IRF2
ENSG00000162980	protein_coding	ARL5A
ENSG00000281357	lincRNA	ARRDC3-AS1
ENSG00000131269	protein_coding	ABCB7
ENSG00000159915	protein_coding	ZNF233
ENSG00000185630	protein_coding	PBX1
ENSG00000186652	protein_coding	PRG2
ENSG00000198429	protein_coding	ZNF69
ENSG00000159917	protein_coding	ZNF235
ENSG00000089902	protein_coding	RCOR1
ENSG00000198728	protein_coding	LDB1
ENSG00000176887	protein_coding	SOX11
ENSG00000132661	protein_coding	NXT1
ENSG00000176826	transcribed_unprocessed_pseudogene	FKBP9P1
ENSG00000196757	protein_coding	ZNF700
ENSG00000134802	protein_coding	SLC43A3
ENSG00000213639	protein_coding	PPP1CB
ENSG00000162222	protein_coding	TTC9C
ENSG00000143367	protein_coding	TUFT1
ENSG00000101115	protein_coding	SALL4
ENSG00000214279	protein_coding	SCART1
ENSG00000169282	protein_coding	KCNAB1
ENSG00000170027	protein_coding	YWHAG
ENSG00000274020	processed_transcript	LINC01138
ENSG00000171772	protein_coding	SYCE1
ENSG00000132879	protein_coding	FBXO44
ENSG00000148840	protein_coding	PPRC1
ENSG00000156711	protein_coding	MAPK13
ENSG00000185404	protein_coding	SP140L
ENSG00000146700	protein_coding	SSC4D
ENSG00000057704	protein_coding	TMCC3
ENSG00000188372	protein_coding	ZP3
ENSG00000153790	protein_coding	C7orf31
ENSG00000012822	protein_coding	CALCOCO1
ENSG00000184752	protein_coding	NDUFA12
ENSG00000138399	protein_coding	FASTKD1
ENSG00000159788	protein_coding	RGS12
ENSG00000204381	protein_coding	LAYN
ENSG00000101442	protein_coding	ACTR5
ENSG00000170185	protein_coding	USP38
ENSG00000116661	protein_coding	FBXO2
ENSG00000232480	antisense	TGFB2-AS1
ENSG00000187682	protein_coding	ERAS
ENSG00000092969	protein_coding	TGFB2
ENSG00000183726	protein_coding	TMEM50A
ENSG00000176473	protein_coding	WDR25
ENSG00000102109	protein_coding	PCSK1N
ENSG00000100744	protein_coding	GSKIP
ENSG00000181619	protein_coding	GPR135
ENSG00000088986	protein_coding	DYNLL1
ENSG00000116194	protein_coding	ANGPTL1
ENSG00000171681	protein_coding	ATF7IP
ENSG00000227964	lincRNA	LINC01429
ENSG00000168710	protein_coding	AHCYL1
ENSG00000126790	protein_coding	L3HYPDH
ENSG00000116191	protein_coding	RALGPS2
ENSG00000180891	protein_coding	CUEDC1
ENSG00000137752	protein_coding	CASP1
ENSG00000183155	protein_coding	RABIF
ENSG00000124209	protein_coding	RAB22A
ENSG00000050130	protein_coding	JKAMP
ENSG00000248008	antisense	NRAV
ENSG00000143353	protein_coding	LYPLAL1
ENSG00000174529	protein_coding	TMEM81
ENSG00000065621	protein_coding	GSTO2
ENSG00000123066	protein_coding	MED13L
ENSG00000101846	protein_coding	STS
ENSG00000185670	protein_coding	ZBTB3
ENSG00000149428	protein_coding	HYOU1
ENSG00000197372	protein_coding	ZNF675
ENSG00000076108	protein_coding	BAZ2A
ENSG00000168002	protein_coding	POLR2G
ENSG00000127955	protein_coding	GNAI1
ENSG00000082126	protein_coding	MPP4
ENSG00000173868	protein_coding	PHOSPHO1
ENSG00000047617	protein_coding	ANO2
ENSG00000176845	protein_coding	METRNL
ENSG00000110871	protein_coding	COQ5
ENSG00000120798	protein_coding	NR2C1
ENSG00000167232	protein_coding	ZNF91
ENSG00000131773	protein_coding	KHDRBS3
ENSG00000133138	protein_coding	TBC1D8B
ENSG00000141068	protein_coding	KSR1
ENSG00000166575	protein_coding	TMEM135
ENSG00000136451	protein_coding	VEZF1
ENSG00000113068	protein_coding	PFDN1
ENSG00000022840	protein_coding	RNF10
ENSG00000126012	protein_coding	KDM5C
ENSG00000136450	protein_coding	SRSF1
ENSG00000232645	lincRNA	LINC01431
ENSG00000067066	protein_coding	SP100
ENSG00000125812	protein_coding	GZF1
ENSG00000120306	protein_coding	CYSTM1
ENSG00000137474	protein_coding	MYO7A
ENSG00000133131	protein_coding	MORC4
ENSG00000136960	protein_coding	ENPP2
ENSG00000185475	protein_coding	TMEM179B
ENSG00000148841	protein_coding	ITPRIP
ENSG00000076067	protein_coding	RBMS2
ENSG00000156110	protein_coding	ADK
ENSG00000162227	protein_coding	TAF6L
ENSG00000168961	protein_coding	LGALS9
ENSG00000127334	protein_coding	DYRK2
ENSG00000077782	protein_coding	FGFR1
ENSG00000168569	protein_coding	TMEM223
ENSG00000111907	protein_coding	TPD52L1
ENSG00000116521	protein_coding	SCAMP3
ENSG00000182583	protein_coding	VCX
ENSG00000062370	protein_coding	ZNF112
ENSG00000103241	protein_coding	FOXF1
ENSG00000066427	protein_coding	ATXN3
ENSG00000278318	protein_coding	ZNF229
ENSG00000160999	protein_coding	SH2B2
ENSG00000006757	protein_coding	PNPLA4
ENSG00000103248	protein_coding	MTHFSD
ENSG00000267508	protein_coding	ZNF285
ENSG00000146833	protein_coding	TRIM4
ENSG00000117222	protein_coding	RBBP5
ENSG00000156150	protein_coding	ALX3
ENSG00000117153	protein_coding	KLHL12
ENSG00000197363	protein_coding	ZNF517
ENSG00000100591	protein_coding	AHSA1
ENSG00000143093	protein_coding	STRIP1
ENSG00000270629	protein_coding	NBPF14
ENSG00000176971	protein_coding	FIBIN
ENSG00000143198	protein_coding	MGST3
ENSG00000159346	protein_coding	ADIPOR1
ENSG00000139117	protein_coding	CPNE8
ENSG00000151445	protein_coding	VIPAS39
ENSG00000137166	protein_coding	FOXP4
ENSG00000133059	protein_coding	DSTYK
ENSG00000111906	protein_coding	HDDC2
ENSG00000180251	protein_coding	SLC9A4
ENSG00000144036	protein_coding	EXOC6B
ENSG00000166592	protein_coding	RRAD
ENSG00000135637	protein_coding	CCDC142
ENSG00000163947	protein_coding	ARHGEF3
ENSG00000132470	protein_coding	ITGB4
ENSG00000171310	protein_coding	CHST11
ENSG00000180263	protein_coding	FGD6
ENSG00000260097	protein_coding	SPDYE6
ENSG00000204822	protein_coding	MRPL53
ENSG00000116199	protein_coding	FAM20B
ENSG00000159348	protein_coding	CYB5R1
ENSG00000176402	protein_coding	GJC3
ENSG00000115282	protein_coding	TTC31
ENSG00000198740	protein_coding	ZNF652
ENSG00000234753	antisense	FOXP4-AS1
ENSG00000136052	protein_coding	SLC41A2
ENSG00000176444	protein_coding	CLK2
ENSG00000101445	protein_coding	PPP1R16B
ENSG00000176723	protein_coding	ZNF843
ENSG00000177666	protein_coding	PNPLA2
ENSG00000115616	protein_coding	SLC9A2
ENSG00000077063	protein_coding	CTTNBP2
ENSG00000196668	processed_transcript	LINC00173
ENSG00000228536	lincRNA	LYPLAL1-AS1
ENSG00000258102	protein_coding	MAP1LC3B2
ENSG00000186283	protein_coding	TOR3A
ENSG00000237004	transcribed_processed_pseudogene	ZNRF2P1
ENSG00000105778	protein_coding	AVL9
ENSG00000160551	protein_coding	TAOK1
ENSG00000133069	protein_coding	TMCC2
ENSG00000158050	protein_coding	DUSP2
ENSG00000128563	protein_coding	PRKRIP1
ENSG00000161013	protein_coding	MGAT4B
ENSG00000131323	protein_coding	TRAF3
ENSG00000073060	protein_coding	SCARB1
ENSG00000143149	protein_coding	ALDH9A1
ENSG00000244005	protein_coding	NFS1
ENSG00000090263	protein_coding	MRPS33
ENSG00000229358	unprocessed_pseudogene	DPY19L1P1
ENSG00000214106	antisense	PAXIP1-AS2
ENSG00000281332	lincRNA	LINC00997
ENSG00000157212	protein_coding	PAXIP1
ENSG00000213390	protein_coding	ARHGAP19
ENSG00000185963	protein_coding	BICD2
ENSG00000111412	protein_coding	C12orf49
ENSG00000106261	protein_coding	ZKSCAN1
ENSG00000205085	protein_coding	FAM71F2
