hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
KPNA2,6395,NLS-bearing protein import into nucleus,GO:0006607,biological process,23.0,2.0,5.684e-02,1.755e-02,1.842e-01,5.920e-03,1.016e-03,3.451e-02,9.440e-01,1.953e-02
KPNA2,6395,entry of viral genome into host nucleus through nuclear pore complex via importin,GO:0075506,biological process,23.0,2.0,6.722e-02,1.602e-02,2.820e-01,1.174e-02,2.090e-03,6.593e-02,9.072e-01,2.436e-02
KPNA2,6395,positive regulation of viral life cycle,GO:1903902,biological process,23.0,10.0,9.378e-02,3.460e-02,2.542e-01,7.730e-02,3.071e-02,1.946e-01,7.312e-01,2.730e-02
KPNA2,6395,postsynapse to nucleus signaling pathway,GO:0099527,biological process,23.0,2.0,1.018e-01,3.242e-02,3.199e-01,8.939e-02,2.020e-02,3.956e-01,7.079e-01,4.556e-02
KPNA2,6395,cytosol,GO:0005829,cellular component,23.0,78.0,8.165e-02,3.727e-02,1.789e-01,5.136e-02,2.822e-02,9.348e-02,7.824e-01,1.670e-02
KPNA2,6395,nucleoplasm,GO:0005654,cellular component,23.0,74.0,8.236e-02,3.868e-02,1.754e-01,5.297e-02,4.748e-02,5.908e-02,7.794e-01,3.042e-03
KPNA2,6395,membrane,GO:0016020,cellular component,23.0,53.0,8.723e-02,3.359e-02,2.265e-01,6.485e-02,2.076e-02,2.026e-01,7.516e-01,3.505e-02
KPNA2,6395,glutamatergic synapse,GO:0098978,cellular component,23.0,4.0,9.134e-02,3.496e-02,2.387e-01,4.280e-02,8.460e-03,2.166e-01,7.966e-01,4.168e-02
KPNA2,6395,extrinsic component of postsynaptic specialization membrane,GO:0098892,cellular component,23.0,4.0,9.195e-02,3.470e-02,2.437e-01,6.307e-02,1.537e-02,2.589e-01,7.533e-01,3.968e-02
KPNA2,6395,RNA binding,GO:0003723,molecular function,23.0,63.0,8.165e-02,3.727e-02,1.789e-01,4.468e-02,3.485e-02,5.729e-02,7.988e-01,6.819e-03
KPNA2,6395,protein binding,GO:0005515,molecular function,23.0,332.0,8.165e-02,3.727e-02,1.789e-01,5.412e-02,2.564e-02,1.142e-01,7.758e-01,2.142e-02
KPNA2,6395,histone deacetylase binding,GO:0042826,molecular function,23.0,4.0,8.898e-02,3.588e-02,2.206e-01,5.965e-02,2.179e-02,1.633e-01,7.632e-01,2.787e-02
KPNA2,6395,nuclear localization sequence binding,GO:0008139,molecular function,23.0,3.0,9.195e-02,3.470e-02,2.437e-01,6.452e-02,1.544e-02,2.696e-01,7.503e-01,4.200e-02
NGRN,18077,positive regulation of mitochondrial translation,GO:0070131,biological process,6.0,6.0,8.606e-02,1.467e-02,5.049e-01,6.504e-02,7.142e-03,5.922e-01,7.389e-01,7.313e-02
NGRN,18077,mitochondrial membrane,GO:0031966,cellular component,6.0,4.0,7.110e-02,2.270e-02,2.227e-01,5.168e-02,1.480e-02,1.804e-01,7.784e-01,3.647e-02
NGRN,18077,nucleus,GO:0005634,cellular component,6.0,151.0,1.038e-01,6.336e-02,1.702e-01,8.923e-02,7.079e-02,1.125e-01,7.153e-01,7.486e-03
NGRN,18077,rRNA binding,GO:0019843,molecular function,6.0,10.0,6.975e-02,2.368e-02,2.054e-01,3.145e-02,1.276e-02,7.751e-02,8.337e-01,2.208e-02
NGRN,18077,RNA binding,GO:0003723,molecular function,6.0,63.0,7.528e-02,2.602e-02,2.178e-01,3.740e-02,1.560e-02,8.966e-02,8.161e-01,2.277e-02
SMTN,11126,actin cytoskeleton organization,GO:0030036,biological process,17.0,15.0,4.773e-02,9.853e-03,2.312e-01,3.540e-02,6.125e-03,2.046e-01,8.149e-01,4.003e-02
SMTN,11126,microtubule organizing center,GO:0005815,cellular component,17.0,16.0,4.671e-02,8.956e-03,2.436e-01,2.086e-02,2.091e-03,2.081e-01,8.566e-01,4.324e-02
SMTN,11126,filamentous actin,GO:0031941,cellular component,17.0,3.0,5.547e-02,8.399e-03,3.663e-01,5.547e-02,8.399e-03,3.663e-01,7.648e-01,5.068e-02
CDCA2,14623,positive regulation of protein dephosphorylation,GO:0035307,biological process,6.0,7.0,7.725e-02,3.740e-02,1.596e-01,6.132e-02,1.359e-02,2.765e-01,7.564e-01,4.117e-02
CDCA2,14623,chromosome,GO:0005694,cellular component,6.0,9.0,7.318e-02,3.716e-02,1.441e-01,3.593e-02,7.821e-03,1.650e-01,8.166e-01,4.069e-02
CDCA2,14623,nucleoplasm,GO:0005654,cellular component,6.0,74.0,8.098e-02,5.522e-02,1.188e-01,6.452e-02,3.547e-02,1.174e-01,7.552e-01,1.783e-02
CDCA2,14623,cytosol,GO:0005829,cellular component,6.0,78.0,8.154e-02,5.654e-02,1.176e-01,6.494e-02,5.327e-02,7.917e-02,7.556e-01,5.748e-03
PRR16,29654,,,,nan,nan,,,,,,,,
MAFF,6780,positive regulation of transcription by RNA polymerase II,GO:0045944,biological process,11.0,62.0,5.628e-02,2.747e-02,1.153e-01,3.365e-02,7.806e-03,1.451e-01,8.232e-01,3.417e-02
MAFF,6780,regulation of epidermal cell differentiation,GO:0045604,biological process,11.0,7.0,1.031e-01,7.844e-03,1.356e+00,7.000e-02,2.669e-03,1.836e+00,7.004e-01,1.211e-01
MAFF,6780,nucleus,GO:0005634,cellular component,11.0,151.0,7.332e-02,4.613e-02,1.165e-01,5.822e-02,3.141e-02,1.079e-01,7.678e-01,1.766e-02
MAFF,6780,mitochondrion,GO:0005739,cellular component,11.0,19.0,7.558e-02,5.366e-02,1.064e-01,6.123e-02,5.047e-02,7.428e-02,7.627e-01,5.564e-03
MAFF,6780,sequence-specific DNA binding,GO:0043565,molecular function,11.0,12.0,5.628e-02,2.747e-02,1.153e-01,1.987e-02,7.457e-03,5.294e-02,8.750e-01,1.966e-02
MAFF,6780,DNA-binding transcription factor activity,GO:0003700,molecular function,11.0,18.0,5.628e-02,2.747e-02,1.153e-01,1.962e-02,5.563e-03,6.922e-02,8.726e-01,2.241e-02
MAFF,6780,RNA polymerase II proximal promoter sequence-specific DNA binding,GO:0000978,molecular function,11.0,25.0,5.814e-02,3.162e-02,1.069e-01,3.142e-02,1.929e-02,5.117e-02,8.353e-01,1.180e-02
MAFF,6780,protein binding,GO:0005515,molecular function,11.0,332.0,8.157e-02,5.529e-02,1.203e-01,7.802e-02,4.853e-02,1.254e-01,7.321e-01,1.489e-02
BRF1,11551,"DNA-templated transcription, initiation",GO:0006352,biological process,10.0,7.0,6.794e-02,1.383e-02,3.338e-01,3.879e-02,4.138e-03,3.636e-01,7.997e-01,5.586e-02
BRF1,11551,RNA polymerase III preinitiation complex assembly,GO:0070898,biological process,10.0,2.0,1.160e-01,2.595e-02,5.188e-01,1.160e-01,2.595e-02,5.188e-01,6.702e-01,5.035e-02
BRF1,11551,transcription factor TFIIIB complex,GO:0000126,cellular component,10.0,4.0,6.285e-02,1.537e-02,2.570e-01,3.368e-02,4.971e-03,2.282e-01,8.178e-01,4.171e-02
BRF1,11551,nucleus,GO:0005634,cellular component,10.0,151.0,7.527e-02,3.337e-02,1.698e-01,4.640e-02,2.607e-02,8.261e-02,7.939e-01,1.547e-02
BRF1,11551,RNA polymerase III type 3 promoter sequence-specific DNA binding,GO:0001006,molecular function,10.0,3.0,6.285e-02,1.537e-02,2.570e-01,2.779e-02,2.332e-03,3.312e-01,8.283e-01,4.855e-02
BRF1,11551,transcription factor binding,GO:0008134,molecular function,10.0,19.0,6.330e-02,1.585e-02,2.528e-01,2.270e-02,8.686e-03,5.931e-02,8.644e-01,2.155e-02
BRF1,11551,protein binding,GO:0005515,molecular function,10.0,332.0,7.637e-02,3.262e-02,1.788e-01,6.160e-02,3.044e-02,1.247e-01,7.608e-01,1.989e-02
CDK10,1770,,,,nan,nan,,,,,,,,
DRG1,3029,positive regulation of microtubule polymerization,GO:0031116,biological process,21.0,7.0,9.608e-02,7.610e-02,1.213e-01,1.998e-02,1.025e-02,3.892e-02,8.764e-01,1.407e-02
DRG1,3029,regulation of mitotic spindle assembly,GO:1901673,biological process,21.0,8.0,9.608e-02,7.610e-02,1.213e-01,3.312e-02,1.433e-02,7.657e-02,8.291e-01,1.995e-02
DRG1,3029,cytoplasmic translation,GO:0002181,biological process,21.0,3.0,9.608e-02,7.610e-02,1.213e-01,4.278e-02,2.108e-02,8.684e-02,8.024e-01,1.898e-02
DRG1,3029,membrane,GO:0016020,cellular component,21.0,53.0,9.608e-02,7.610e-02,1.213e-01,4.277e-02,2.350e-02,7.782e-02,8.026e-01,1.548e-02
DRG1,3029,cytosol,GO:0005829,cellular component,21.0,78.0,9.627e-02,7.607e-02,1.218e-01,6.071e-02,4.863e-02,7.579e-02,7.635e-01,6.316e-03
DRG1,3029,cytoplasm,GO:0005737,cellular component,21.0,69.0,9.627e-02,7.607e-02,1.218e-01,6.597e-02,5.514e-02,7.892e-02,7.537e-01,5.227e-03
DRG1,3029,nucleus,GO:0005634,cellular component,21.0,151.0,9.723e-02,7.574e-02,1.248e-01,7.190e-02,6.468e-02,7.993e-02,7.431e-01,3.230e-03
DRG1,3029,polysome,GO:0005844,cellular component,21.0,2.0,1.072e-01,9.606e-02,1.196e-01,8.675e-02,5.261e-02,1.431e-01,7.181e-01,1.567e-02
DRG1,3029,nuclear body,GO:0016604,cellular component,21.0,30.0,1.093e-01,6.240e-02,1.913e-01,7.476e-02,3.122e-02,1.790e-01,7.357e-01,2.687e-02
DRG1,3029,identical protein binding,GO:0042802,molecular function,21.0,20.0,9.608e-02,7.610e-02,1.213e-01,3.520e-02,2.459e-02,5.039e-02,8.239e-01,8.869e-03
DRG1,3029,microtubule binding,GO:0008017,molecular function,21.0,22.0,9.608e-02,7.610e-02,1.213e-01,4.041e-02,1.832e-02,8.913e-02,8.084e-01,2.052e-02
DRG1,3029,protein binding,GO:0005515,molecular function,21.0,332.0,9.873e-02,7.339e-02,1.328e-01,7.784e-02,5.302e-02,1.143e-01,7.325e-01,1.189e-02
DRG1,3029,potassium ion binding,GO:0030955,molecular function,21.0,2.0,1.149e-01,6.120e-02,2.156e-01,9.550e-02,3.892e-02,2.343e-01,7.032e-01,2.933e-02
DRG1,3029,GTPase activity,GO:0003924,molecular function,21.0,7.0,1.319e-01,6.010e-02,2.893e-01,1.166e-01,4.943e-02,2.753e-01,6.753e-01,2.925e-02
DRG1,3029,GTP binding,GO:0005525,molecular function,21.0,7.0,1.733e-01,4.851e-02,6.194e-01,1.694e-01,4.395e-02,6.528e-01,6.106e-01,5.206e-02
AIDA,25761,,,,nan,nan,,,,,,,,
KIF18B,27102,mitotic cell cycle,GO:0000278,biological process,25.0,13.0,8.728e-02,7.272e-02,1.047e-01,3.996e-02,2.354e-02,6.783e-02,8.100e-01,1.320e-02
KIF18B,27102,microtubule depolymerization,GO:0007019,biological process,25.0,11.0,8.872e-02,6.995e-02,1.125e-01,4.266e-02,1.928e-02,9.438e-02,8.024e-01,2.141e-02
KIF18B,27102,mitotic sister chromatid segregation,GO:0000070,biological process,25.0,9.0,1.000e-01,7.400e-02,1.353e-01,6.793e-02,4.136e-02,1.116e-01,7.494e-01,1.437e-02
KIF18B,27102,regulation of cell division,GO:0051302,biological process,25.0,12.0,1.198e-01,8.434e-02,1.703e-01,8.370e-02,4.103e-02,1.708e-01,7.219e-01,2.179e-02
KIF18B,27102,microtubule-based movement,GO:0007018,biological process,25.0,21.0,1.230e-01,6.365e-02,2.377e-01,1.024e-01,3.076e-02,3.410e-01,6.915e-01,3.852e-02
KIF18B,27102,mitotic spindle midzone,GO:1990023,cellular component,25.0,4.0,8.728e-02,7.272e-02,1.047e-01,1.023e-02,4.891e-03,2.138e-02,9.222e-01,8.924e-03
KIF18B,27102,microtubule plus-end,GO:0035371,cellular component,25.0,6.0,8.728e-02,7.272e-02,1.047e-01,1.496e-02,1.172e-02,1.908e-02,9.004e-01,4.114e-03
KIF18B,27102,astral microtubule,GO:0000235,cellular component,25.0,5.0,8.728e-02,7.272e-02,1.047e-01,1.839e-02,1.215e-02,2.786e-02,8.844e-01,8.219e-03
KIF18B,27102,mitotic spindle astral microtubule,GO:0061673,cellular component,25.0,3.0,8.728e-02,7.272e-02,1.047e-01,2.070e-02,1.657e-02,2.585e-02,8.754e-01,4.750e-03
KIF18B,27102,microtubule,GO:0005874,cellular component,25.0,22.0,8.728e-02,7.272e-02,1.047e-01,3.023e-02,2.242e-02,4.074e-02,8.395e-01,7.126e-03
KIF18B,27102,kinesin complex,GO:0005871,cellular component,25.0,16.0,8.753e-02,7.223e-02,1.061e-01,4.495e-02,3.342e-02,6.046e-02,7.980e-01,8.133e-03
KIF18B,27102,microtubule end,GO:1990752,cellular component,25.0,6.0,9.237e-02,7.479e-02,1.141e-01,5.178e-02,2.792e-02,9.601e-02,7.814e-01,1.729e-02
KIF18B,27102,nuclear body,GO:0016604,cellular component,25.0,30.0,1.170e-01,6.720e-02,2.036e-01,8.361e-02,2.727e-02,2.563e-01,7.194e-01,3.689e-02
KIF18B,27102,cytosol,GO:0005829,cellular component,25.0,78.0,1.392e-01,1.002e-01,1.934e-01,1.232e-01,7.148e-02,2.123e-01,6.689e-01,1.895e-02
KIF18B,27102,nucleus,GO:0005634,cellular component,25.0,151.0,1.428e-01,1.112e-01,1.835e-01,1.286e-01,9.899e-02,1.669e-01,6.635e-01,9.412e-03
KIF18B,27102,cytoplasm,GO:0005737,cellular component,25.0,69.0,1.428e-01,1.112e-01,1.835e-01,1.313e-01,9.034e-02,1.909e-01,6.601e-01,1.344e-02
KIF18B,27102,microtubule motor activity,GO:0003777,molecular function,25.0,13.0,8.728e-02,7.272e-02,1.047e-01,2.629e-02,2.352e-02,2.938e-02,8.532e-01,2.663e-03
KIF18B,27102,microtubule binding,GO:0008017,molecular function,25.0,22.0,8.753e-02,7.223e-02,1.061e-01,3.401e-02,2.261e-02,5.116e-02,8.279e-01,9.909e-03
KIF18B,27102,motor activity,GO:0003774,molecular function,25.0,5.0,8.753e-02,7.223e-02,1.061e-01,3.517e-02,1.528e-02,8.094e-02,8.227e-01,2.023e-02
KIF18B,27102,"ATP-dependent microtubule motor activity, plus-end-directed",GO:0008574,molecular function,25.0,6.0,8.801e-02,7.129e-02,1.087e-01,4.490e-02,2.644e-02,7.627e-02,7.977e-01,1.433e-02
KIF18B,27102,kinesin binding,GO:0019894,molecular function,25.0,7.0,1.004e-01,6.571e-02,1.533e-01,7.109e-02,2.974e-02,1.699e-01,7.421e-01,2.652e-02
KIF18B,27102,ATPase activity,GO:0016887,molecular function,25.0,14.0,1.087e-01,8.259e-02,1.431e-01,8.025e-02,5.528e-02,1.165e-01,7.287e-01,1.174e-02
KIF18B,27102,protein binding,GO:0005515,molecular function,25.0,332.0,1.628e-01,1.574e-01,1.685e-01,1.617e-01,1.531e-01,1.708e-01,6.285e-01,2.112e-03
PTMA,9623,negative regulation of apoptotic process,GO:0043066,biological process,18.0,31.0,2.091e-02,9.682e-03,4.517e-02,1.852e-02,7.214e-03,4.755e-02,8.808e-01,1.834e-02
PTMA,9623,nucleus,GO:0005634,cellular component,18.0,151.0,1.781e-02,1.093e-02,2.903e-02,9.468e-03,4.151e-03,2.160e-02,9.260e-01,9.811e-03
PTMA,9623,cytosol,GO:0005829,cellular component,18.0,78.0,1.781e-02,1.093e-02,2.903e-02,9.363e-03,4.041e-03,2.169e-02,9.260e-01,1.098e-02
PTMA,9623,nucleoplasm,GO:0005654,cellular component,18.0,74.0,1.781e-02,1.093e-02,2.903e-02,1.177e-02,7.896e-03,1.754e-02,9.150e-01,5.265e-03
PTMA,9623,protein binding,GO:0005515,molecular function,18.0,332.0,1.879e-02,9.840e-03,3.587e-02,1.168e-02,3.947e-03,3.457e-02,9.115e-01,1.698e-02
PTMA,9623,activating transcription factor binding,GO:0033613,molecular function,18.0,3.0,2.018e-02,1.236e-02,3.295e-02,1.558e-02,6.883e-03,3.527e-02,8.947e-01,1.429e-02
ZNF286A,13501,,,,nan,nan,,,,,,,,
TMPPE,33865,,,,nan,nan,,,,,,,,
PRR19,33728,protein binding,GO:0005515,molecular function,2.0,332.0,6.249e-02,5.277e-02,7.400e-02,6.249e-02,5.277e-02,7.400e-02,7.602e-01,4.890e-03
HMX3,5019,,,,nan,nan,,,,,,,,
NOC2L,24517,cellular response to UV,GO:0034644,biological process,22.0,12.0,1.409e-01,1.192e-01,1.666e-01,6.679e-02,3.028e-02,1.473e-01,7.505e-01,2.309e-02
NOC2L,24517,negative regulation of intrinsic apoptotic signaling pathway,GO:2001243,biological process,22.0,11.0,1.430e-01,1.112e-01,1.838e-01,5.504e-02,5.595e-03,5.413e-01,7.607e-01,5.845e-02
NOC2L,24517,negative regulation of histone acetylation,GO:0035067,biological process,22.0,9.0,1.475e-01,1.089e-01,1.998e-01,1.049e-01,6.445e-02,1.706e-01,6.924e-01,1.631e-02
NOC2L,24517,chromatin assembly,GO:0031497,biological process,22.0,6.0,1.585e-01,9.151e-02,2.747e-01,7.953e-02,1.883e-02,3.358e-01,7.230e-01,4.744e-02
NOC2L,24517,negative regulation of transcription by RNA polymerase II,GO:0000122,biological process,22.0,54.0,1.593e-01,1.438e-01,1.764e-01,1.322e-01,8.866e-02,1.971e-01,6.589e-01,1.442e-02
NOC2L,24517,ribosomal large subunit biogenesis,GO:0042273,biological process,22.0,2.0,1.635e-01,9.549e-02,2.800e-01,1.057e-01,2.778e-02,4.025e-01,6.856e-01,4.348e-02
NOC2L,24517,negative regulation of B cell apoptotic process,GO:0002903,biological process,22.0,6.0,2.056e-01,1.326e-01,3.185e-01,1.928e-01,1.245e-01,2.985e-01,5.979e-01,1.805e-02
NOC2L,24517,nucleoplasm,GO:0005654,cellular component,22.0,74.0,1.393e-01,1.135e-01,1.711e-01,6.753e-02,4.841e-02,9.421e-02,7.505e-01,9.661e-03
NOC2L,24517,nucleus,GO:0005634,cellular component,22.0,151.0,1.393e-01,1.135e-01,1.711e-01,7.176e-02,5.501e-02,9.362e-02,7.431e-01,7.873e-03
NOC2L,24517,cytosol,GO:0005829,cellular component,22.0,78.0,1.393e-01,1.135e-01,1.711e-01,7.701e-02,5.693e-02,1.042e-01,7.341e-01,9.227e-03
NOC2L,24517,nucleolus,GO:0005730,cellular component,22.0,41.0,1.393e-01,1.135e-01,1.711e-01,8.129e-02,5.248e-02,1.259e-01,7.269e-01,1.346e-02
NOC2L,24517,Noc2p-Noc3p complex,GO:0030691,cellular component,22.0,2.0,1.950e-01,1.011e-01,3.762e-01,1.857e-01,8.648e-02,3.986e-01,6.020e-01,3.029e-02
NOC2L,24517,Noc1p-Noc2p complex,GO:0030690,cellular component,22.0,2.0,1.950e-01,1.011e-01,3.762e-01,1.867e-01,8.552e-02,4.076e-01,6.009e-01,3.088e-02
NOC2L,24517,histone binding,GO:0042393,molecular function,22.0,9.0,1.329e-01,1.126e-01,1.569e-01,2.364e-02,7.454e-03,7.496e-02,8.591e-01,2.470e-02
NOC2L,24517,nucleosome binding,GO:0031491,molecular function,22.0,6.0,1.329e-01,1.126e-01,1.569e-01,2.319e-02,4.877e-03,1.103e-01,8.566e-01,3.242e-02
NOC2L,24517,transcription corepressor activity,GO:0003714,molecular function,22.0,6.0,1.393e-01,1.135e-01,1.711e-01,2.339e-02,1.801e-02,3.038e-02,8.643e-01,5.962e-03
NOC2L,24517,repressing transcription factor binding,GO:0070491,molecular function,22.0,3.0,1.393e-01,1.135e-01,1.711e-01,6.135e-02,1.465e-02,2.568e-01,7.567e-01,4.007e-02
NOC2L,24517,protein binding,GO:0005515,molecular function,22.0,332.0,1.393e-01,1.135e-01,1.711e-01,7.969e-02,5.479e-02,1.159e-01,7.296e-01,1.148e-02
NOC2L,24517,RNA binding,GO:0003723,molecular function,22.0,63.0,1.427e-01,1.257e-01,1.619e-01,8.954e-02,5.468e-02,1.466e-01,7.139e-01,1.618e-02
NOC2L,24517,chromatin binding,GO:0003682,molecular function,22.0,17.0,1.430e-01,1.112e-01,1.838e-01,6.606e-02,2.919e-02,1.495e-01,7.517e-01,2.387e-02
FAM111B,24200,protein binding,GO:0005515,molecular function,2.0,332.0,4.789e-02,4.335e-02,5.291e-02,4.789e-02,4.335e-02,5.291e-02,7.909e-01,2.631e-03
H1F0,4714,nucleosome positioning,GO:0016584,biological process,27.0,3.0,5.854e-02,2.863e-02,1.197e-01,2.581e-02,9.172e-03,7.264e-02,8.517e-01,2.192e-02
H1F0,4714,chromosome condensation,GO:0030261,biological process,27.0,5.0,7.139e-02,3.541e-02,1.439e-01,3.318e-02,8.069e-03,1.365e-01,8.250e-01,3.496e-02
H1F0,4714,negative regulation of chromatin silencing,GO:0031936,biological process,27.0,13.0,7.332e-02,2.549e-02,2.109e-01,3.555e-02,2.136e-03,5.917e-01,7.991e-01,5.930e-02
H1F0,4714,chromatin silencing,GO:0006342,biological process,27.0,13.0,8.101e-02,2.365e-02,2.775e-01,4.355e-02,3.860e-03,4.913e-01,7.846e-01,5.666e-02
H1F0,4714,"regulation of transcription, DNA-templated",GO:0006355,biological process,27.0,36.0,8.108e-02,2.292e-02,2.869e-01,3.363e-02,1.883e-03,6.008e-01,8.033e-01,6.300e-02
H1F0,4714,negative regulation of transcription by RNA polymerase II,GO:0000122,biological process,27.0,54.0,9.769e-02,1.787e-02,5.342e-01,7.599e-02,7.627e-03,7.572e-01,7.193e-01,7.018e-02
H1F0,4714,positive regulation of transcription regulatory region DNA binding,GO:2000679,biological process,27.0,5.0,1.074e-01,3.813e-02,3.026e-01,1.019e-01,3.331e-02,3.118e-01,6.927e-01,3.569e-02
H1F0,4714,negative regulation of DNA recombination,GO:0045910,biological process,27.0,13.0,1.745e-01,2.598e-02,1.172e+00,1.486e-01,1.546e-02,1.429e+00,6.062e-01,1.023e-01
H1F0,4714,nuclear euchromatin,GO:0005719,cellular component,27.0,4.0,5.854e-02,2.863e-02,1.197e-01,1.095e-02,5.479e-03,2.188e-02,9.178e-01,9.739e-03
H1F0,4714,Golgi apparatus,GO:0005794,cellular component,27.0,15.0,5.854e-02,2.863e-02,1.197e-01,2.806e-02,1.708e-02,4.610e-02,8.464e-01,1.155e-02
H1F0,4714,nuclear chromatin,GO:0000790,cellular component,27.0,14.0,6.170e-02,3.551e-02,1.072e-01,1.924e-02,7.553e-03,4.903e-02,8.776e-01,1.732e-02
H1F0,4714,nuclear body,GO:0016604,cellular component,27.0,30.0,6.400e-02,2.427e-02,1.687e-01,3.956e-02,8.773e-03,1.784e-01,8.066e-01,3.952e-02
H1F0,4714,actin cytoskeleton,GO:0015629,cellular component,27.0,6.0,6.688e-02,3.328e-02,1.344e-01,3.371e-02,1.678e-02,6.774e-02,8.277e-01,1.698e-02
H1F0,4714,nucleus,GO:0005634,cellular component,27.0,151.0,6.732e-02,3.280e-02,1.382e-01,3.760e-02,1.590e-02,8.889e-02,8.158e-01,2.147e-02
H1F0,4714,transcriptional repressor complex,GO:0017053,cellular component,27.0,6.0,7.969e-02,2.052e-02,3.094e-01,3.932e-02,3.779e-03,4.091e-01,7.971e-01,6.502e-02
H1F0,4714,nucleosomal DNA binding,GO:0031492,molecular function,27.0,3.0,5.854e-02,2.863e-02,1.197e-01,1.450e-02,7.273e-03,2.890e-02,9.007e-01,1.096e-02
H1F0,4714,chromatin DNA binding,GO:0031490,molecular function,27.0,6.0,5.854e-02,2.863e-02,1.197e-01,1.695e-02,1.052e-02,2.731e-02,8.907e-01,8.499e-03
H1F0,4714,RNA binding,GO:0003723,molecular function,27.0,63.0,6.325e-02,2.627e-02,1.523e-01,1.855e-02,5.728e-04,6.008e-01,8.488e-01,5.568e-02
H1F0,4714,double-stranded DNA binding,GO:0003690,molecular function,27.0,13.0,6.862e-02,3.145e-02,1.497e-01,4.502e-02,1.636e-02,1.239e-01,7.954e-01,2.751e-02
H1F0,4714,protein binding,GO:0005515,molecular function,27.0,332.0,8.351e-02,4.935e-02,1.413e-01,6.025e-02,2.517e-02,1.442e-01,7.628e-01,2.437e-02
SP6,14530,,,,nan,nan,,,,,,,,
CD55,2665,"positive regulation of CD4-positive, alpha-beta T cell activation",GO:2000516,biological process,19.0,9.0,1.083e-01,6.232e-02,1.883e-01,4.269e-02,2.516e-02,7.244e-02,8.030e-01,1.345e-02
CD55,2665,negative regulation of complement activation,GO:0045916,biological process,19.0,9.0,1.141e-01,5.886e-02,2.212e-01,4.600e-02,1.001e-02,2.115e-01,7.899e-01,3.893e-02
CD55,2665,"positive regulation of CD4-positive, alpha-beta T cell proliferation",GO:2000563,biological process,19.0,4.0,1.141e-01,5.886e-02,2.212e-01,4.932e-02,1.288e-02,1.888e-01,7.833e-01,3.499e-02
CD55,2665,regulation of complement activation,GO:0030449,biological process,19.0,9.0,1.351e-01,9.998e-02,1.824e-01,7.246e-02,3.190e-02,1.646e-01,7.400e-01,2.452e-02
CD55,2665,regulation of lipopolysaccharide-mediated signaling pathway,GO:0031664,biological process,19.0,7.0,1.358e-01,1.094e-01,1.686e-01,7.753e-02,2.349e-02,2.559e-01,7.290e-01,3.731e-02
CD55,2665,"CD4-positive, alpha-beta T cell cytokine production",GO:0035743,biological process,19.0,4.0,1.694e-01,4.379e-02,6.555e-01,1.118e-01,1.166e-02,1.073e+00,6.636e-01,7.581e-02
CD55,2665,positive regulation of cytosolic calcium ion concentration,GO:0007204,biological process,19.0,8.0,2.118e-01,1.027e-01,4.369e-01,1.664e-01,8.452e-02,3.277e-01,6.213e-01,2.610e-02
CD55,2665,regulation of complement-dependent cytotoxicity,GO:1903659,biological process,19.0,4.0,2.257e-01,1.153e-01,4.419e-01,2.103e-01,9.378e-02,4.716e-01,5.787e-01,3.445e-02
CD55,2665,membrane raft,GO:0045121,cellular component,19.0,3.0,1.083e-01,6.232e-02,1.883e-01,2.990e-02,2.324e-02,3.846e-02,8.407e-01,5.942e-03
