hgnc_symbol,gene_id
CSF2,ENSG00000164400
MTND6P11,ENSG00000226839
CBX3P4,ENSG00000256030
SAMD5,ENSG00000203727
,ENSG00000283587
,ENSG00000233974
DUX4L16,ENSG00000258567
RPL36AP45,ENSG00000240366
ZFHX4,ENSG00000091656
GUSBP1,ENSG00000183666
DUX4L17,ENSG00000259154
NT5M,ENSG00000205309
CNN1,ENSG00000130176
MTND3P9,ENSG00000227557
MTCO2P5,ENSG00000231766
MTCYBP11,ENSG00000224288
NR4A3,ENSG00000119508
ARHGAP15,ENSG00000075884
CLPTM1,ENSG00000104853
GLYATL1B,ENSG00000255151
TPMTP2,ENSG00000234562
NRDE2,ENSG00000119720
,ENSG00000268643
DUX4L18,ENSG00000259029
,ENSG00000213942
GSK3A,ENSG00000105723
SIRT5,ENSG00000124523
SRP14P1,ENSG00000224906
S100A7P1,ENSG00000203781
ELP2,ENSG00000134759
,ENSG00000213252
GUCY1A2,ENSG00000152402
S100A7L2,ENSG00000197364
IRF2,ENSG00000168310
,ENSG00000269421
ZNF726,ENSG00000213967
ERGIC1,ENSG00000113719
IL37,ENSG00000125571
,ENSG00000227532
TPM3P1,ENSG00000213050
ERF,ENSG00000105722
ADAM12,ENSG00000148848
PSMC1,ENSG00000100764
DUX4L19,ENSG00000258991
MRPL9P1,ENSG00000254305
PABPC1P5,ENSG00000270455
C12orf57,ENSG00000111678
GPR139,ENSG00000180269
PSMD14,ENSG00000115233
ATP8B3,ENSG00000130270
MTND5P24,ENSG00000224852
EGLN3,ENSG00000129521
,ENSG00000284167
,ENSG00000277211
MTCO3P5,ENSG00000225476
AMBP,ENSG00000106927
SNRPEP3,ENSG00000227624
MTND4LP12,ENSG00000236300
PARP12,ENSG00000059378
,ENSG00000274584
GAPDHP33,ENSG00000240244
BRMS1,ENSG00000174744
PHYHIPL,ENSG00000165443
ST7,ENSG00000004866
HABP2,ENSG00000148702
RPL13P12,ENSG00000215030
ATN1,ENSG00000111676
BTF3P4,ENSG00000224820
EFCAB9,ENSG00000214360
,ENSG00000227158
TGM4,ENSG00000163810
TSEN15P1,ENSG00000230865
HSD3BP5,ENSG00000198857
POLDIP3,ENSG00000100227
,ENSG00000216917
UBTD2,ENSG00000168246
LILRB5,ENSG00000105609
CYP2C58P,ENSG00000235199
CDH12,ENSG00000154162
AGFG2,ENSG00000106351
KLF3P1,ENSG00000253218
ZBED1,ENSG00000214717
RPL7AP52,ENSG00000225354
SYDE2,ENSG00000097096
HCRT,ENSG00000161610
FAM13C,ENSG00000148541
TEX51,ENSG00000237524
NRAP,ENSG00000197893
DHRSX,ENSG00000169084
KRT8P3,ENSG00000254285
SEC23IP,ENSG00000107651
FKBP10,ENSG00000141756
NPM1P6,ENSG00000213881
LSM7,ENSG00000130332
,ENSG00000223593
IGF2R,ENSG00000197081
SPTSSA,ENSG00000165389
KIF1C,ENSG00000129250
ASPH,ENSG00000198363
COL24A1,ENSG00000171502
CGN,ENSG00000143375
GCNT1P2,ENSG00000249206
,ENSG00000227616
,ENSG00000235775
HSPD1P1,ENSG00000213430
PMCHL1,ENSG00000168967
PEAK3,ENSG00000188305
RIN1,ENSG00000174791
RPL21P116,ENSG00000243711
ADAMTS7,ENSG00000136378
ATP10B,ENSG00000118322
THYN1,ENSG00000151500
,ENSG00000255353
SPPL2B,ENSG00000005206
DUTP6,ENSG00000225171
MYH4,ENSG00000264424
LRRC74B,ENSG00000187905
ZNF697,ENSG00000143067
DDX12P,ENSG00000214826
C1orf52,ENSG00000162642
TADA1,ENSG00000152382
S100A7,ENSG00000143556
TUBA3GP,ENSG00000249680
MED9,ENSG00000141026
,ENSG00000284665
BCRP2,ENSG00000169668
BEGAIN,ENSG00000183092
NACAP2,ENSG00000180230
,ENSG00000223455
,ENSG00000219088
POM121L7P,ENSG00000239511
S100A6,ENSG00000197956
E2F6P2,ENSG00000224688
RASD1,ENSG00000108551
GYG1P3,ENSG00000231095
MYH2,ENSG00000125414
RPS3AP46,ENSG00000226132
,ENSG00000250523
RPL21P16,ENSG00000220842
ZNF699,ENSG00000196110
,ENSG00000234522
STX17,ENSG00000136874
,ENSG00000254706
,ENSG00000256594
FAM166C,ENSG00000173557
DDAH1,ENSG00000153904
C1orf226,ENSG00000239887
MSLN,ENSG00000102854
U2AF1,ENSG00000160201
,ENSG00000214776
MORN2,ENSG00000188010
NOS1AP,ENSG00000198929
TMEM106B,ENSG00000106460
LINGO3,ENSG00000220008
SLC10A1,ENSG00000100652
,ENSG00000273734
GOT2P3,ENSG00000233719
,ENSG00000231922
,ENSG00000276388
,ENSG00000256975
OAZ1,ENSG00000104904
PLCD3,ENSG00000161714
KLRB1,ENSG00000111796
PEMT,ENSG00000133027
SLC22A4,ENSG00000197208
CLUH,ENSG00000132361
OTP,ENSG00000171540
SAR1AP2,ENSG00000213170
,ENSG00000229505
,ENSG00000213867
ARHGEF33,ENSG00000214694
,ENSG00000240513
UBE2CP1,ENSG00000258648
HPGDS,ENSG00000163106
BCL10,ENSG00000142867
RPL12P5,ENSG00000243855
SPATA46,ENSG00000171722
SLC22A5,ENSG00000197375
BMP4,ENSG00000125378
,ENSG00000241103
REXO1,ENSG00000079313
DCAKD,ENSG00000172992
,ENSG00000213073
SMS,ENSG00000102172
RANBP9,ENSG00000010017
HSPA8P11,ENSG00000248159
SH3PXD2B,ENSG00000174705
EDN2,ENSG00000127129
RNF165,ENSG00000141622
JSRP1,ENSG00000167476
,ENSG00000254316
EZH2,ENSG00000106462
SBSN,ENSG00000189001
SHE,ENSG00000169291
MYH9,ENSG00000100345
,ENSG00000253346
PPIAP84,ENSG00000254152
TUBBP1,ENSG00000127589
CD99P1,ENSG00000223773
P4HA2,ENSG00000072682
MTCO2P34,ENSG00000232198
TDRD10,ENSG00000163239
FRG1CP,ENSG00000282826
CNN2,ENSG00000064666
NOL7,ENSG00000225921
GOT2P1,ENSG00000231900
,ENSG00000224058
PIGQP1,ENSG00000227104
RPL36AP15,ENSG00000235369
MYH8,ENSG00000133020
NMT1,ENSG00000136448
,ENSG00000243355
VPS11,ENSG00000160695
RPS27AP7,ENSG00000236549
FRG1DP,ENSG00000282870
,ENSG00000224443
CA2,ENSG00000104267
C1orf61,ENSG00000125462
MSH6,ENSG00000116062
,ENSG00000228181
HDGFL3,ENSG00000166503
CIB4,ENSG00000157884
ATP5F1CP1,ENSG00000224004
,ENSG00000248851
RPS21P4,ENSG00000242358
FAM192BP,ENSG00000231841
ARHGAP20,ENSG00000137727
PLPP4,ENSG00000203805
MYBPC3,ENSG00000134571
TAPBPL,ENSG00000139192
DCLK2,ENSG00000170390
VPS39,ENSG00000166887
TAPT1,ENSG00000169762
KIF12,ENSG00000136883
SLC52A1,ENSG00000132517
TBCA,ENSG00000171530
,ENSG00000225024
CSNK1G3,ENSG00000151292
C15orf40,ENSG00000169609
CDK8P2,ENSG00000227368
S100A5,ENSG00000196420
SMOX,ENSG00000088826
,ENSG00000262495
ACBD4,ENSG00000181513
CA1,ENSG00000133742
MAN1B1,ENSG00000177239
ZFP3,ENSG00000180787
MYH1,ENSG00000109061
IL36G,ENSG00000136688
ACTBP2,ENSG00000213763
FHDC1,ENSG00000137460
RGR,ENSG00000148604
FAM171A1,ENSG00000148468
HOMER2,ENSG00000103942
ERP44,ENSG00000023318
HMGN2P23,ENSG00000236124
,ENSG00000232090
LY6G5C,ENSG00000204428
IL36A,ENSG00000136694
CD27,ENSG00000139193
ZNF532,ENSG00000074657
TAL2,ENSG00000186051
ZNF177,ENSG00000188629
UPF3AP3,ENSG00000234709
IL36B,ENSG00000136696
RAMP3,ENSG00000122679
VAMP1,ENSG00000139190
WDR11,ENSG00000120008
TRAPPC2P4,ENSG00000232914
RAB9AP3,ENSG00000223655
CRYBG2,ENSG00000176092
,ENSG00000275295
ZNF559-ZNF177,ENSG00000270011
ADSS1,ENSG00000185100
S100A3,ENSG00000188015
ELK1P1,ENSG00000234359
S100A4,ENSG00000196154
RAMAC,ENSG00000169612
,ENSG00000226999
,ENSG00000240296
FBXO11,ENSG00000138081
BTBD1,ENSG00000064726
RPL17P26,ENSG00000216854
SLC39A6,ENSG00000141424
ADCY1,ENSG00000164742
,ENSG00000228522
,ENSG00000225854
RASL10B,ENSG00000270885
CPNE1,ENSG00000214078
AQP7P1,ENSG00000186466
,ENSG00000224431
CNOT6LP1,ENSG00000230183
MELK,ENSG00000165304
BMS1P10,ENSG00000237238
CD24P2,ENSG00000261333
GAS2L2,ENSG00000270765
PDLIM4,ENSG00000131435
,ENSG00000232486
MTCH1,ENSG00000137409
LRIT1,ENSG00000148602
RBPMS,ENSG00000157110
,ENSG00000274019
TMEM38B,ENSG00000095209
USP9YP20,ENSG00000230854
USP9YP21,ENSG00000227635
XKRYP6,ENSG00000237546
RPL17P40,ENSG00000241067
PRYP4,ENSG00000172283
DUX4L32,ENSG00000283069
PEX12,ENSG00000108733
MAPK6P4,ENSG00000215179
ABCC1,ENSG00000103222
SFPQ,ENSG00000116560
OTUD5,ENSG00000068308
COA5,ENSG00000183513
ELOCP11,ENSG00000227867
KDM7A,ENSG00000006459
CDY23P,ENSG00000231716
USP9YP26,ENSG00000234744
HSFY8P,ENSG00000233156
RPS15AP38,ENSG00000237668
,ENSG00000273600
,ENSG00000233555
,ENSG00000228366
OFD1P15Y,ENSG00000234888
TM6SF1,ENSG00000136404
,ENSG00000234042
RASEF,ENSG00000165105
,ENSG00000268951
MORC2,ENSG00000133422
,ENSG00000253683
HEATR9,ENSG00000270379
WDR37,ENSG00000047056
IL36RN,ENSG00000136695
NEURL1B,ENSG00000214357
,ENSG00000225360
GPR65,ENSG00000140030
,ENSG00000215861
RBMY2DP,ENSG00000215507
ELOF1,ENSG00000130165
KDM7A-DT,ENSG00000260231
REREP2Y,ENSG00000235014
MYO5BP3,ENSG00000228656
SCN3B,ENSG00000166257
,ENSG00000225876
ATP6V1G1P2,ENSG00000253502
CDK2AP2P3,ENSG00000226020
NDUFA5P12,ENSG00000248531
PTGER4P3,ENSG00000239684
,ENSG00000270614
,ENSG00000253817
ERICH3,ENSG00000178965
,ENSG00000254780
PPP1R12BP1,ENSG00000229238
,ENSG00000248347
ZNF559,ENSG00000188321
DUSP1,ENSG00000120129
SLC25A6P5,ENSG00000228948
RPL10AP2,ENSG00000188873
DUX4L50,ENSG00000232815
,ENSG00000254348
,ENSG00000213386
LRATD1,ENSG00000162981
CYB5R3,ENSG00000100243
AGO3,ENSG00000126070
CTBP2P2,ENSG00000235746
ARRDC5,ENSG00000205784
MTND4LP26,ENSG00000254015
NAT1,ENSG00000171428
GHDC,ENSG00000167925
,ENSG00000270512
ANKRD36P1,ENSG00000188399
SYNJ1,ENSG00000159082
,ENSG00000277146
TPTE2P4,ENSG00000215506
RPL12P23,ENSG00000218716
FAM111B,ENSG00000189057
C15orf39,ENSG00000167173
CYCSP48,ENSG00000233843
SEC22B2P,ENSG00000274423
CYCSP49,ENSG00000224240
MTIF2,ENSG00000085760
FRG1JP,ENSG00000215548
,ENSG00000230820
,ENSG00000204790
,ENSG00000227249
NWD2,ENSG00000174145
,ENSG00000224981
NATP,ENSG00000253937
GRM8,ENSG00000179603
CCDC178,ENSG00000166960
ZCRB1,ENSG00000139168
GDA,ENSG00000119125
MYH16,ENSG00000002079
IRS3P,ENSG00000184414
BNC1,ENSG00000169594
S100A2,ENSG00000196754
,ENSG00000260660
CA13,ENSG00000185015
,ENSG00000262855
PCMTD1P7,ENSG00000282949
DUX4L33,ENSG00000282894
COL27A1,ENSG00000196739
,ENSG00000259308
C4orf19,ENSG00000154274
DUX4L34,ENSG00000282935
USP6,ENSG00000129204
FRG2EP,ENSG00000282842
RARRES2P11,ENSG00000283123
AGGF1P10,ENSG00000282968
DUX4L35,ENSG00000282911
FRG1EP,ENSG00000282995
CA3,ENSG00000164879
RELL1,ENSG00000181826
IL1F10,ENSG00000136697
CFTRP2,ENSG00000282921
CDC27P3,ENSG00000283005
DUX4L37,ENSG00000283020
PPHLN1,ENSG00000134283
KCNK3,ENSG00000171303
CFTRP3,ENSG00000204555
,ENSG00000254051
RPL39P29,ENSG00000236860
PREX2,ENSG00000046889
NOTCH2NLC,ENSG00000286219
HMGB3P7,ENSG00000215399
,ENSG00000275826
,ENSG00000180015
MEGF11,ENSG00000157890
ITGBL1,ENSG00000198542
STK32B,ENSG00000152953
FAM111A,ENSG00000166801
AP2B1,ENSG00000006125
HNRNPA1P5,ENSG00000259512
NBPF19,ENSG00000271383
VDR,ENSG00000111424
MAP2K5,ENSG00000137764
FAM76B,ENSG00000077458
PPP1R2P6,ENSG00000241661
SAP25,ENSG00000205307
ACOXL,ENSG00000153093
ATP5MGL,ENSG00000249222
,ENSG00000235429
EXOC4,ENSG00000131558
,ENSG00000255381
CWF19L2,ENSG00000152404
DMBT1,ENSG00000187908
FBXO24,ENSG00000106336
RNF217,ENSG00000146373
NPM1P48,ENSG00000231821
UBE2E3,ENSG00000170035
RPL26L1,ENSG00000037241
EIF3M,ENSG00000149100
HIVEP3,ENSG00000127124
FGF14,ENSG00000102466
ANKRD33,ENSG00000167612
OACYLP,ENSG00000224367
,ENSG00000284895
,ENSG00000230638
SLC17A9,ENSG00000101194
CDCA5,ENSG00000146670
CLVS1,ENSG00000177182
EXOSC9,ENSG00000123737
LIPT1P1,ENSG00000229975
RPS14P4,ENSG00000226928
PSMA7,ENSG00000101182
,ENSG00000230958
,ENSG00000237583
ZNF232,ENSG00000167840
,ENSG00000286185
,ENSG00000271646
CEP57,ENSG00000166037
,ENSG00000227842
RPL5P9,ENSG00000236330
ILDR2,ENSG00000143195
,ENSG00000249056
CCDC73,ENSG00000186714
NKAIN2,ENSG00000188580
,ENSG00000258021
LRCH4,ENSG00000077454
HTRA3,ENSG00000170801
RNASEL,ENSG00000135828
DLK1,ENSG00000185559
MYO3A,ENSG00000095777
DPF1,ENSG00000011332
HNRNPA3P9,ENSG00000270903
RAPGEF2,ENSG00000109756
,ENSG00000244535
,ENSG00000226205
COX5BP3,ENSG00000235967
ZNF480,ENSG00000198464
SMARCE1P1,ENSG00000225215
,ENSG00000239532
,ENSG00000233933
ELK1,ENSG00000126767
CTAGE9,ENSG00000236761
GABRA6,ENSG00000145863
OR2A4,ENSG00000180658
PRRC1,ENSG00000164244
NME3,ENSG00000103024
ENPP3,ENSG00000154269
BRD8,ENSG00000112983
ZNF766,ENSG00000196214
ZFAND5,ENSG00000107372
LNPEP,ENSG00000113441
STOML1,ENSG00000067221
PCOLCE,ENSG00000106333
MNS1,ENSG00000138587
GABRB2,ENSG00000145864
LRGUK,ENSG00000155530
ZNF610,ENSG00000167554
,ENSG00000261072
RPL31P40,ENSG00000253964
TEX9,ENSG00000151575
,ENSG00000260104
NIFKP4,ENSG00000261205
MAPK8IP3,ENSG00000138834
GOLGA6C,ENSG00000167195
SLC25A15P1,ENSG00000227629
RPS15AP25,ENSG00000236191
CYP2B7P,ENSG00000256612
EEF1A1P5,ENSG00000196205
GOLGA6D,ENSG00000140478
C8orf34,ENSG00000165084
PGM2,ENSG00000169299
GP2,ENSG00000169347
DNM1P34,ENSG00000260357
CD300LG,ENSG00000161649
ANP32BP1,ENSG00000259790
,ENSG00000237115
,ENSG00000283972
CCNA2,ENSG00000145386
CD5,ENSG00000110448
SELENOKP2,ENSG00000219532
RPL21P11,ENSG00000242571
ENPP1,ENSG00000197594
HMGB1P33,ENSG00000261174
ERAP2,ENSG00000164308
GGT2,ENSG00000133475
RFX7,ENSG00000181827
CYP51A1P3,ENSG00000215223
SASH1,ENSG00000111961
CCDC92B,ENSG00000261963
,ENSG00000250319
PTCHD3P2,ENSG00000231550
,ENSG00000283145
,ENSG00000270243
,ENSG00000250332
KLHL23,ENSG00000213160
,ENSG00000227992
,ENSG00000249289
RPS15AP28,ENSG00000229197
CYP2A7,ENSG00000198077
E2F6P3,ENSG00000226885
HK1,ENSG00000156515
UBL7,ENSG00000138629
BCL2L11,ENSG00000153094
CYP2C19,ENSG00000165841
KMT5B,ENSG00000110066
RGS16,ENSG00000143333
PHOSPHO2,ENSG00000144362
ITGA8,ENSG00000077943
CYP2B6,ENSG00000197408
SLC9B1P1,ENSG00000183704
UNC50,ENSG00000115446
RPL23AP12,ENSG00000228861
ACTR3BP1,ENSG00000270242
ALX4,ENSG00000052850
,ENSG00000254924
CHEK2P1,ENSG00000275828
MTND1P12,ENSG00000225433
NADSYN1,ENSG00000172890
MTND4P19,ENSG00000230338
,ENSG00000224567
,ENSG00000271375
CYP2C18,ENSG00000108242
RCC2P1,ENSG00000234385
CSRNP1,ENSG00000144655
,ENSG00000255106
ASS1P6,ENSG00000215583
ACVRL1,ENSG00000139567
MXRA5Y,ENSG00000235649
ZNHIT2,ENSG00000174276
IMMT,ENSG00000132305
ZNF594,ENSG00000180626
ZFPL1,ENSG00000162300
MRPL15,ENSG00000137547
GTDC1,ENSG00000121964
ABCC8,ENSG00000006071
,ENSG00000228585
CYP2A7P2,ENSG00000198251
SH2D1B,ENSG00000198574
,ENSG00000276490
,ENSG00000268797
COL3A1,ENSG00000168542
SLAMF6P1,ENSG00000227243
PCBP2P1,ENSG00000235701
EGLN2,ENSG00000269858
ZNF880,ENSG00000221923
PTPRJ,ENSG00000149177
CYP2C9,ENSG00000138109
UHMK1,ENSG00000152332
CCN1,ENSG00000142871
ZNF683,ENSG00000176083
SYT16,ENSG00000139973
CDK11A,ENSG00000008128
C10orf90,ENSG00000154493
,ENSG00000227836
UQCRBP2,ENSG00000227941
GAPDHS,ENSG00000105679
AQP5,ENSG00000161798
KLF16,ENSG00000129911
TM7SF2,ENSG00000149809
COX4I1P1,ENSG00000258956
IGLV8OR8-1,ENSG00000215177
AQP2,ENSG00000167580
LINC00643,ENSG00000186369
,ENSG00000223973
,ENSG00000228615
PHEX,ENSG00000102174
UXT,ENSG00000126756
,ENSG00000271635
,ENSG00000235804
MTND4P20,ENSG00000233377
MRPS21P1,ENSG00000234496
CYP2F2P,ENSG00000237118
,ENSG00000253785
ANAPC1,ENSG00000153107
CYP2T1P,ENSG00000233622
TMEM147,ENSG00000105677
,ENSG00000277977
MIA-RAB4B,ENSG00000268975
SNX18P9,ENSG00000224185
CYP4F25P,ENSG00000224106
RAB4B-EGLN2,ENSG00000171570
,ENSG00000229156
RPSAP54,ENSG00000213621
XIRP1,ENSG00000168334
OCIAD1,ENSG00000109180
MIA,ENSG00000261857
,ENSG00000249863
BNIP3P40,ENSG00000268058
CCK,ENSG00000187094
,ENSG00000213096
ZNF33A,ENSG00000189180
,ENSG00000232768
SLC35B4,ENSG00000205060
DSTNP4,ENSG00000215034
GOLGA6L1,ENSG00000273976
TAF15,ENSG00000270647
FAM120B,ENSG00000112584
,ENSG00000229926
TROAP,ENSG00000135451
PUM1,ENSG00000134644
CX3CR1,ENSG00000168329
,ENSG00000270367
RAB4B,ENSG00000167578
XPO1,ENSG00000082898
CACNA1F,ENSG00000102001
AK4,ENSG00000162433
PSMG3,ENSG00000157778
FAM8A4P,ENSG00000232730
,ENSG00000228335
RPS24P1,ENSG00000236477
,ENSG00000238267
CIC,ENSG00000079432
ARSFP1,ENSG00000232226
,ENSG00000284292
ARSDP1,ENSG00000225117
SLC25A38,ENSG00000144659
GYG2P1,ENSG00000206159
HNRNPA1P60,ENSG00000233497
BUD31,ENSG00000106245
LILRB2,ENSG00000131042
RPS29P7,ENSG00000231622
ARSLP1,ENSG00000224060
CYP2G1P,ENSG00000130612
PTGIS,ENSG00000124212
CYP2A7P1,ENSG00000213908
RPIA,ENSG00000153574
,ENSG00000248452
CYP2A6,ENSG00000255974
CCR8,ENSG00000179934
IGHV1-67,ENSG00000253274
PAXBP1,ENSG00000159086
FAM149B1P1,ENSG00000214424
SLC20A1P1,ENSG00000223506
LIN28A,ENSG00000131914
BNIP3P5,ENSG00000260571
IGHVII-67-1,ENSG00000253820
TRIM2,ENSG00000109654
ANKRD20A4,ENSG00000172014
RIF1,ENSG00000080345
IGHVIII-67-2,ENSG00000254036
EEF1A1P24,ENSG00000223668
GANC,ENSG00000214013
IGHVIII-67-3,ENSG00000253635
HNRNPA1P21,ENSG00000228168
ATP5MF,ENSG00000241468
IGHVIII-67-4,ENSG00000254052
,ENSG00000255149
DLL1,ENSG00000198719
IGHV1-68,ENSG00000253703
,ENSG00000235617
,ENSG00000236890
IGHV1-69,ENSG00000211973
ARL2BPP10,ENSG00000225225
A4GALT,ENSG00000128274
,ENSG00000244593
TUFT1,ENSG00000143367
,ENSG00000271654
DPF3,ENSG00000205683
PEX26,ENSG00000215193
RPS17P15,ENSG00000239354
,ENSG00000270202
RPL7AP6,ENSG00000242071
SMOC1,ENSG00000198732
S100A16,ENSG00000188643
C11orf53,ENSG00000150750
CEP41,ENSG00000106477
RPL5P34,ENSG00000234009
PARP4P1,ENSG00000237917
CALM1,ENSG00000198668
GOLGA2P4,ENSG00000229608
,ENSG00000227813
CCNQP2,ENSG00000231514
YWHAH,ENSG00000128245
CTBP2P1,ENSG00000235857
,ENSG00000224762
CNN2P3,ENSG00000235832
DDX52,ENSG00000278053
GXYLT1P6,ENSG00000235310
,ENSG00000277869
CATSPERD,ENSG00000174898
,ENSG00000285404
MSLNL,ENSG00000162006
,ENSG00000236132
AKAP10,ENSG00000108599
HSP90AA4P,ENSG00000205100
HSP90AA1,ENSG00000080824
ARPC1B,ENSG00000130429
NAT2,ENSG00000156006
COLCA2,ENSG00000214290
GPR180,ENSG00000152749
MRPL51P2,ENSG00000232777
C17orf50,ENSG00000270806
MUC21,ENSG00000204544
,ENSG00000227775
SS18,ENSG00000141380
,ENSG00000271268
SLC35E2A,ENSG00000215790
MMP28,ENSG00000271447
VPS37C,ENSG00000167987
,ENSG00000228143
SOX21,ENSG00000125285
TUBA8,ENSG00000183785
PAFAH1B3,ENSG00000079462
AQP6,ENSG00000086159
AQP7P2,ENSG00000181997
PRPH,ENSG00000135406
,ENSG00000176134
ANKRD36BP2,ENSG00000230006
BRD7P5,ENSG00000235768
RPL21P112,ENSG00000237924
CDC23,ENSG00000094880
AAAS,ENSG00000094914
POM121L8P,ENSG00000229266
MUC22,ENSG00000261272
BCRP6,ENSG00000169662
SRI,ENSG00000075142
TMEM262,ENSG00000187066
RACGAP1,ENSG00000161800
LATS2,ENSG00000150457
MCUR1,ENSG00000050393
,ENSG00000232450
PRR19,ENSG00000188368
PHTF1,ENSG00000116793
TMEM87A,ENSG00000103978
IGKJ3,ENSG00000211595
VPS51,ENSG00000149823
ETFRF1,ENSG00000205707
IGKJ2,ENSG00000211596
IGKC,ENSG00000211592
IGKJ5,ENSG00000211593
,ENSG00000267592
IGKJ4,ENSG00000211594
,ENSG00000274855
,ENSG00000238138
,ENSG00000283270
WDR20,ENSG00000140153
FAM136BP,ENSG00000232654
ADRA1D,ENSG00000171873
IGHV2-70D,ENSG00000211974
,ENSG00000277505
KLK13,ENSG00000167759
IGHV3-69-1,ENSG00000282600
RPS12P23,ENSG00000180172
IGHV1-69-2,ENSG00000281990
UBE2Q1,ENSG00000160714
SERPINB8P1,ENSG00000217707
,ENSG00000223861
,ENSG00000283571
IGHV1-69D,ENSG00000280411
SPATA8,ENSG00000185594
ELN,ENSG00000049540
KIF20A,ENSG00000112984
C11orf24,ENSG00000171067
KRAS,ENSG00000133703
GBA,ENSG00000177628
IRF7,ENSG00000185507
IGHV2-70,ENSG00000274576
PDZD3,ENSG00000172367
IGHV3-71,ENSG00000254056
VWA3A,ENSG00000175267
SEMA4D,ENSG00000187764
TRAPPC2P2,ENSG00000253124
IGHV3-72,ENSG00000225698
NBAS,ENSG00000151779
,ENSG00000233335
XKR9,ENSG00000221947
VPS13D,ENSG00000048707
VWDE,ENSG00000146530
SCIMP,ENSG00000161929
ATP5MF-PTCD1,ENSG00000248919
POLB,ENSG00000070501
IGHV4-80,ENSG00000283906
IGHVIII-76-1,ENSG00000253310
STEAP4,ENSG00000127954
IGHV3-76,ENSG00000253247
MOK,ENSG00000080823
IGHV7-81,ENSG00000211979
IGHV3-75,ENSG00000254176
IGHV3-74,ENSG00000224650
IGHV5-78,ENSG00000211978
IGHV3-79,ENSG00000275747
PDAP1,ENSG00000106244
IGHVII-78-1,ENSG00000253674
IGHV3-73,ENSG00000211976
EYA1,ENSG00000104313
IGHVII-74-1,ENSG00000254134
XPO5,ENSG00000124571
PTCD1,ENSG00000106246
,ENSG00000248552
ZNF106,ENSG00000103994
,ENSG00000250997
RPS14P7,ENSG00000242635
ATP6V0E1,ENSG00000113732
ZNF202,ENSG00000166261
BMS1P11,ENSG00000225883
,ENSG00000235932
IGKV1OR-2,ENSG00000156755
CT47A9,ENSG00000226600
IPPKP1,ENSG00000225585
TUBBP5,ENSG00000159247
CCDC75P1,ENSG00000182921
CPSF4,ENSG00000160917
FSTL5,ENSG00000168843
,ENSG00000271041
,ENSG00000235817
,ENSG00000278130
CCDC153,ENSG00000248712
,ENSG00000254328
CYP2C59P,ENSG00000228460
CT47A8,ENSG00000230347
TMED1,ENSG00000099203
,ENSG00000270397
RIPK1,ENSG00000137275
CCN2,ENSG00000118523
FAM157B,ENSG00000233013
CT47A7,ENSG00000228517
,ENSG00000271502
S100A14,ENSG00000189334
PDZRN3,ENSG00000121440
RFPL4B,ENSG00000251258
CT47A6,ENSG00000226023
DIS3L,ENSG00000166938
,ENSG00000250210
,ENSG00000286255
TFAMP1,ENSG00000230444
,ENSG00000281613
GOLGA8DP,ENSG00000175676
NUDT22,ENSG00000149761
CYP2C60P,ENSG00000260863
DNM2,ENSG00000079805
,ENSG00000237885
,ENSG00000273806
,ENSG00000271211
LAMA4,ENSG00000112769
,ENSG00000226490
CLEC2D,ENSG00000069493
IL1RN,ENSG00000136689
ADRA2B,ENSG00000274286
,ENSG00000237329
CT47A5,ENSG00000237957
ASTL,ENSG00000188886
LRRC73,ENSG00000204052
,ENSG00000223398
CACNA1S,ENSG00000081248
PRORSD1P,ENSG00000162997
,ENSG00000270736
,ENSG00000214369
PA2G4P6,ENSG00000231799
,ENSG00000225460
CLPTM1L,ENSG00000049656
ARPC1A,ENSG00000241685
CT47A4,ENSG00000230594
STRN4,ENSG00000090372
YIPF3,ENSG00000137207
,ENSG00000254183
,ENSG00000270771
MYOCOS,ENSG00000283683
BHLHE23,ENSG00000125533
YWHAQP5,ENSG00000236564
TRPT1,ENSG00000149743
,ENSG00000185078
SALL4P6,ENSG00000231280
MYOC,ENSG00000034971
CT47A3,ENSG00000236126
EIF4BP4,ENSG00000229572
MGAT4A,ENSG00000071073
FOXN3P1,ENSG00000176318
CCDC88A,ENSG00000115355
,ENSG00000237586
CD82,ENSG00000085117
,ENSG00000270980
,ENSG00000270646
CAPN3,ENSG00000092529
RPL12P17,ENSG00000224839
CT47A2,ENSG00000242362
RPL7AP51,ENSG00000226448
,ENSG00000229087
KRT18P16,ENSG00000235275
CASP3,ENSG00000164305
LRRTM3,ENSG00000198739
RPL5P23,ENSG00000240395
VPS28,ENSG00000160948
,ENSG00000270456
,ENSG00000277056
ANXA2P1,ENSG00000213406
GDPD1,ENSG00000153982
CTNNA3,ENSG00000183230
CT47A1,ENSG00000236371
ISM2,ENSG00000100593
,ENSG00000270251
,ENSG00000228210
,ENSG00000233433
GLUD2,ENSG00000182890
RAPGEF1,ENSG00000107263
UAP1,ENSG00000117143
HSPA8P1,ENSG00000234176
PRDM9,ENSG00000164256
B4GALT5,ENSG00000158470
HDAC11,ENSG00000163517
S100A13,ENSG00000189171
HNRNPFP1,ENSG00000227538
,ENSG00000220506
COG2,ENSG00000135775
HMGB1P29,ENSG00000250862
,ENSG00000248591
FCF1P5,ENSG00000220392
BRD7P4,ENSG00000218676
MFSD4B,ENSG00000173214
PSMG1,ENSG00000183527
CRYGEP,ENSG00000229150
SOX11,ENSG00000176887
